ligand	receptor	cell_from_mean_exprs	cell_from	cell_to_mean_exprs	cell_to	comm_type
EREG	ERBB2	0.0407106281091823	Fibroblasts	0.279687410526471	Myofibroblast_Mesothelium	other
IGF2	IGF1R	0.0657357624970952	Endothelial	0.173069537232178	Neural	other
WNT2B	FZD7	0.176186594347063	Myofibroblast_Mesothelium	0.0644308608421434	Epithelial	other
BMP4	BMPR2	0.126976160154697	Pericytes	0.0893118528781019	Epithelial	other
IL1B	IL1R1	0.0817128562681559	Epithelial	0.13865688042866	Myofibroblast_Mesothelium	other
WNT2B	FZD5	0.0646602037746012	Endothelial	0.174826114436064	Epithelial	other
HBEGF	ERBB4	0.138734899846933	Neural	0.0812670222943488	Neural	other
AREG	EGFR	0.0966219866899834	Fibroblasts	0.116666629107212	Myofibroblast_Mesothelium	other
GDF6	BMPR2	0.0487214718723151	Fibroblasts	0.231304010057697	Muscle	other
WNT5B	FZD7	0.0608451648473839	Muscle	0.185113112223594	Fibroblasts	other
BMP8B	ACVR1	0.0951105592519254	Neural	0.118341092693255	Muscle	other
BMP4	BMPR2	0.0710105594002466	Endothelial	0.158496015668603	Fibroblasts	other
FGF7	FGFR2	0.0577381455415993	Neural	0.194720733937543	Muscle	other
THRB	PARD3	0.210107194836885	Muscle	0.0534889659201018	Immune	other
IGF2	IGF1R	0.0657357624970952	Endothelial	0.170775237900772	Epithelial	other
EDN1	EDNRB	0.142510625417897	Myofibroblast_Mesothelium	0.0787439642207964	Fibroblasts	other
GAS6	TYRO3	0.0937671098773105	Fibroblasts	0.11962354705509	Myofibroblast_Mesothelium	other
SMS	SSR1	0.0496986601806683	Immune	0.225381001085609	Immune	other
HBEGF	ERBB2	0.138734899846933	Neural	0.0805316644725798	Immune	other
BMP2	BMPR2	0.0700343108039074	Neural	0.158496015668603	Fibroblasts	other
NRG2	ERBB2	0.0675612243249855	Neural	0.163605130141535	Pericytes	other
NRTN	GFRA2	0.157943385378817	Muscle	0.0699252339711395	Immune	other
FGF2	FGFR2	0.0566297863979028	Muscle	0.194720733937543	Muscle	other
EDN1	EDNRB	0.161800804916062	Fibroblasts	0.06809528983573	Pericytes	other
FGF9	FGFR4	0.0677715603764501	Epithelial	0.162423558544809	Fibroblasts	other
WNT5B	FZD1	0.0608451648473839	Muscle	0.180800850531363	Pericytes	other
BMP4	BMPR2	0.0693981972576347	Muscle	0.158496015668603	Fibroblasts	other
WNT2B	LRP5	0.176186594347063	Myofibroblast_Mesothelium	0.0623836349312454	Neural	other
AREG	EGFR	0.10228353782607	Myofibroblast_Mesothelium	0.107309839850218	Epithelial	other
BMP5	BMPR2	0.047392289408135	Fibroblasts	0.231304010057697	Muscle	other
NPY	NPY1R	0.0648250510792301	Fibroblasts	0.168965466726786	Pericytes	other
EDN1	EDNRA	0.131896443805652	Neural	0.0828252772723631	Muscle	other
PTN	SDC3	0.18782730202359	Immune	0.0581229386277306	Immune	other
THRB	PARD3	0.0683921222195791	Myofibroblast_Mesothelium	0.159477557057946	Myofibroblast_Mesothelium	other
FGF2	FGFR2	0.0559790784820622	Neural	0.194720733937543	Muscle	other
AREG	ERBB2	0.170256262364381	Muscle	0.0639104021173521	Endothelial	other
PTN	SDC1	0.259927351456744	Endothelial	0.0418614234474515	Fibroblasts	other
WNT2B	FZD2	0.141088381866062	Fibroblasts	0.0769182160005677	Pericytes	other
BTC	ERBB2	0.0663113860162499	Muscle	0.163605130141535	Pericytes	other
WNT5A	FZD8	0.126789893645246	Myofibroblast_Mesothelium	0.0854970617466525	Neural	other
WNT5A	FZD1	0.0437503726747756	Fibroblasts	0.24748906933611	Fibroblasts	other
FGF2	FGFR1	0.0525555042074512	Myofibroblast_Mesothelium	0.205363872457701	Myofibroblast_Mesothelium	other
PTN	SDC4	0.18782730202359	Immune	0.0574337537356593	Immune	other
IGF1	IGF1R	0.0812754410612309	Immune	0.132659669610866	Myofibroblast_Mesothelium	other
PTN	SDC3	0.259927351456744	Endothelial	0.0414005348857116	Epithelial	other
WNT2B	LRP5	0.0541826919461885	Muscle	0.198582424237332	Epithelial	other
AREG	EGFR	0.100002286213428	Pericytes	0.107309839850218	Epithelial	other
PYY	NPY1R	0.0635047954294605	Epithelial	0.168965466726786	Pericytes	other
IGF2	IGF1R	0.0617698705876817	Pericytes	0.173069537232178	Neural	other
WNT6	LRP5	0.1011188072032	Pericytes	0.105605564113864	Pericytes	other
WNT5B	FZD5	0.193775677452308	Myofibroblast_Mesothelium	0.0551019442598321	Neural	other
FGF7	FGFR1	0.0577381455415993	Neural	0.184652343724531	Neural	other
WNT2B	FZD8	0.141088381866062	Fibroblasts	0.0755539384951293	Fibroblasts	other
EDN1	EDNRA	0.111593292138552	Muscle	0.0954804997318376	Fibroblasts	other
WNT5B	FZD5	0.0608451648473839	Muscle	0.174826114436064	Epithelial	other
EREG	EGFR	0.0911384638609427	Immune	0.116666629107212	Myofibroblast_Mesothelium	other
IGF2	IGF1R	0.0801362308714711	Epithelial	0.132659669610866	Myofibroblast_Mesothelium	other
GAS6	TYRO3	0.0738240577791316	Muscle	0.143606953763187	Fibroblasts	other
PYY	NPY1R	0.0625829897238076	Neural	0.168965466726786	Pericytes	other
NPY	NPY1R	0.0625774806109034	Endothelial	0.168965466726786	Pericytes	other
EDN1	EDNRA	0.127516465505862	Pericytes	0.0828252772723631	Muscle	other
WNT5B	FZD6	0.0652443236902587	Fibroblasts	0.161771101694271	Endothelial	other
IGF2	IGF1R	0.0617698705876817	Pericytes	0.170775237900772	Epithelial	other
GAS6	MERTK	0.0652475097700233	Myofibroblast_Mesothelium	0.161466957755057	Immune	other
GAS6	MERTK	0.0652475097700233	Myofibroblast_Mesothelium	0.161440400916159	Endothelial	other
GAS6	TYRO3	0.0986509374832789	Neural	0.106569990972992	Epithelial	other
WNT5B	FZD2	0.0652443236902587	Fibroblasts	0.161014521060172	Myofibroblast_Mesothelium	other
FGF2	FGFR1	0.0511201788938396	Fibroblasts	0.205363872457701	Myofibroblast_Mesothelium	other
WNT5B	FZD2	0.0652443236902587	Fibroblasts	0.160496068425404	Muscle	other
WNT2B	FZD6	0.0646602037746012	Endothelial	0.161771101694271	Endothelial	other
WNT5B	FZD2	0.193775677452308	Myofibroblast_Mesothelium	0.0539714957683075	Neural	other
FGF2	FGFR1	0.0566297863979028	Muscle	0.184652343724531	Neural	other
WNT5A	FZD4	0.0437503726747756	Fibroblasts	0.23881389035208	Endothelial	other
HBEGF	ERBB2	0.0637953955368621	Myofibroblast_Mesothelium	0.163605130141535	Pericytes	other
GAS6	TYRO3	0.0652475097700233	Myofibroblast_Mesothelium	0.159889500207307	Neural	other
WNT6	LRP5	0.1011188072032	Pericytes	0.103096620129018	Fibroblasts	other
WNT2B	FZD2	0.0646602037746012	Endothelial	0.161014521060172	Myofibroblast_Mesothelium	other
WNT2B	FZD8	0.141088381866062	Fibroblasts	0.0737046378860766	Endothelial	other
VIP	VIPR2	0.341645638994363	Neural	0.0304130167883599	Immune	other
EDN1	EDNRB	0.131896443805652	Neural	0.0787439642207964	Fibroblasts	other
WNT5B	FZD2	0.0652443236902587	Fibroblasts	0.159127806661175	Fibroblasts	other
WNT2B	FZD2	0.0646602037746012	Endothelial	0.160496068425404	Muscle	other
AREG	EGFR	0.0966219866899834	Fibroblasts	0.107309839850218	Epithelial	other
BTC	ERBB2	0.0633115829692202	Neural	0.163605130141535	Pericytes	other
AREG	EGFR	0.0887837147950667	Endothelial	0.116666629107212	Myofibroblast_Mesothelium	other
WNT2B	FZD2	0.141088381866062	Fibroblasts	0.0733837947857204	Immune	other
GDNF	GFRA1	0.0727269568028407	Pericytes	0.142355752607921	Fibroblasts	other
BMP7	BMPR2	0.0447235889085275	Epithelial	0.231304010057697	Muscle	other
FGF2	FGFR1	0.0559790784820622	Neural	0.184652343724531	Neural	other
FGF7	FGFR1	0.148005430653177	Fibroblasts	0.0697399966210973	Epithelial	other
WNT6	FZD1	0.1011188072032	Pericytes	0.101980470366935	Neural	other
WNT6	FZD7	0.1011188072032	Pericytes	0.101958019079878	Neural	other
WNT2B	FZD4	0.141088381866062	Fibroblasts	0.0729528889358879	Pericytes	other
WNT2B	FZD2	0.0646602037746012	Endothelial	0.159127806661175	Fibroblasts	other
WNT5B	FZD3	0.193775677452308	Myofibroblast_Mesothelium	0.0530579058801896	Muscle	other
FGF2	FGFR2	0.0525555042074512	Myofibroblast_Mesothelium	0.194720733937543	Muscle	other
GDF6	BMPR2	0.0487214718723151	Fibroblasts	0.209608015782947	Neural	other
FGF7	FGFR1	0.0577381455415993	Neural	0.176729449045044	Pericytes	other
EDN1	EDNRA	0.111593292138552	Muscle	0.0913174612006791	Myofibroblast_Mesothelium	other
AREG	EGFR	0.0872894998046493	Neural	0.116666629107212	Myofibroblast_Mesothelium	other
PTN	SDC1	0.158756679010457	Epithelial	0.0637108302251813	Myofibroblast_Mesothelium	other
WNT5B	FZD7	0.0652443236902587	Fibroblasts	0.154920711633227	Myofibroblast_Mesothelium	other
PYY	NPY1R	0.0595741942006617	Myofibroblast_Mesothelium	0.168965466726786	Pericytes	other
WNT5B	FZD4	0.193775677452308	Myofibroblast_Mesothelium	0.0519245974814272	Fibroblasts	other
EDN1	EDNRB	0.127516465505862	Pericytes	0.0787439642207964	Fibroblasts	other
WNT2B	FZD7	0.0541826919461885	Muscle	0.185113112223594	Fibroblasts	other
ARTN	GFRA1	0.070440085403433	Neural	0.142355752607921	Fibroblasts	other
WNT2B	FZD7	0.0646602037746012	Endothelial	0.154920711633227	Myofibroblast_Mesothelium	other
FGF2	FGFR1	0.0566297863979028	Muscle	0.176729449045044	Pericytes	other
GAS6	TYRO3	0.0937671098773105	Fibroblasts	0.106569990972992	Epithelial	other
HBEGF	ERBB2	0.156286342463097	Pericytes	0.0639104021173521	Endothelial	other
EREG	ERBB2	0.0407106281091823	Fibroblasts	0.245301026220917	Fibroblasts	other
BMP5	ACVR1	0.171421881466048	Pericytes	0.0581055470439076	Endothelial	other
FGF2	FGFR2	0.0511201788938396	Fibroblasts	0.194720733937543	Muscle	other
LIF	LIFR	0.0821398023911066	Immune	0.121169601294052	Fibroblasts	other
PTN	SDC4	0.259927351456744	Endothelial	0.0382667854144029	Muscle	other
WNT2B	FZD4	0.141088381866062	Fibroblasts	0.0704579446968947	Muscle	other
SMS	SSR1	0.0496986601806683	Immune	0.199931166976932	Epithelial	other
BMP5	BMPR2	0.047392289408135	Fibroblasts	0.209608015782947	Neural	other
FGF9	FGFR2	0.0677715603764501	Epithelial	0.146505619136431	Myofibroblast_Mesothelium	other
WNT2B	LRP5	0.0646602037746012	Endothelial	0.153447156529436	Muscle	other
FGF2	FGFR1	0.0559790784820622	Neural	0.176729449045044	Pericytes	other
BMP2	BMPR2	0.29298553458741	Endothelial	0.0337247461789048	Immune	other
WNT5B	FZD6	0.0608451648473839	Muscle	0.161771101694271	Endothelial	other
WNT5B	FZD2	0.0608451648473839	Muscle	0.161014521060172	Myofibroblast_Mesothelium	other
WNT2B	FZD1	0.0541826919461885	Muscle	0.180800850531363	Pericytes	other
EREG	EGFR	0.0911384638609427	Immune	0.107309839850218	Epithelial	other
WNT5B	FZD2	0.0608451648473839	Muscle	0.160496068425404	Muscle	other
LIF	LIFR	0.0821398023911066	Immune	0.118778068007429	Pericytes	other
WNT5A	FZD2	0.126789893645246	Myofibroblast_Mesothelium	0.0769182160005677	Pericytes	other
WNT2B	LRP5	0.0489762623563097	Epithelial	0.198582424237332	Epithelial	other
WNT2B	FZD5	0.176186594347063	Myofibroblast_Mesothelium	0.0551019442598321	Neural	other
FGF2	FGFR1	0.0525555042074512	Myofibroblast_Mesothelium	0.184652343724531	Neural	other
EDN1	EDNRB	0.142510625417897	Myofibroblast_Mesothelium	0.06809528983573	Pericytes	other
WNT5B	FZD2	0.0608451648473839	Muscle	0.159127806661175	Fibroblasts	other
GAS6	TYRO3	0.0986509374832789	Neural	0.0978165021863523	Muscle	other
EDN1	EDNRA	0.100735778471483	Immune	0.0954804997318376	Fibroblasts	other
WNT5A	FZD8	0.126789893645246	Myofibroblast_Mesothelium	0.0755539384951293	Fibroblasts	other
AREG	EGFR	0.0887837147950667	Endothelial	0.107309839850218	Epithelial	other
WNT5B	FZD5	0.193775677452308	Myofibroblast_Mesothelium	0.0491522119582323	Pericytes	other
WNT2B	FZD2	0.176186594347063	Myofibroblast_Mesothelium	0.0539714957683075	Neural	other
BMP2	BMPR2	0.106149111456616	Fibroblasts	0.0893118528781019	Epithelial	other
WNT2B	FZD5	0.0541826919461885	Muscle	0.174826114436064	Epithelial	other
WNT5B	FZD1	0.193775677452308	Myofibroblast_Mesothelium	0.0487549549279088	Epithelial	other
FGF2	FGFR1	0.0511201788938396	Fibroblasts	0.184652343724531	Neural	other
WNT5B	FZD7	0.0608451648473839	Muscle	0.154920711633227	Myofibroblast_Mesothelium	other
BMP7	BMPR2	0.0366437654970688	Immune	0.256188902571486	Myofibroblast_Mesothelium	other
BMP7	BMPR2	0.0447235889085275	Epithelial	0.209608015782947	Neural	other
GAS6	TYRO3	0.0652475097700233	Myofibroblast_Mesothelium	0.143606953763187	Fibroblasts	other
AREG	EGFR	0.0872894998046493	Neural	0.107309839850218	Epithelial	other
WNT2B	FZD3	0.141088381866062	Fibroblasts	0.0663534599330476	Myofibroblast_Mesothelium	other
FGF7	FGFR1	0.134136004672352	Myofibroblast_Mesothelium	0.0697399966210973	Epithelial	other
WNT2B	FZD3	0.176186594347063	Myofibroblast_Mesothelium	0.0530579058801896	Muscle	other
WNT5A	FZD8	0.126789893645246	Myofibroblast_Mesothelium	0.0737046378860766	Endothelial	other
WNT5B	FZD8	0.193775677452308	Myofibroblast_Mesothelium	0.0481955480622876	Pericytes	other
WNT5A	FZD2	0.126789893645246	Myofibroblast_Mesothelium	0.0733837947857204	Immune	other
GAS6	TYRO3	0.156906173513227	Immune	0.059212492409763	Endothelial	other
FGF2	FGFR1	0.0525555042074512	Myofibroblast_Mesothelium	0.176729449045044	Pericytes	other
BMP2	BMPR2	0.274985469406684	Myofibroblast_Mesothelium	0.0337247461789048	Immune	other
FGF7	FGFR1	0.0292043731860517	Immune	0.316866661224843	Fibroblasts	other
WNT5A	FZD4	0.126789893645246	Myofibroblast_Mesothelium	0.0729528889358879	Pericytes	other
EDN1	EDNRA	0.111593292138552	Muscle	0.0828252772723631	Muscle	other
PTN	SDC3	0.158756679010457	Epithelial	0.0581229386277306	Immune	other
FGF7	FGFR2	0.316154731500444	Pericytes	0.0291287527137633	Immune	other
IGF1	IGF1R	0.0531789277279892	Muscle	0.173069537232178	Neural	other
EDN1	EDNRA	0.100735778471483	Immune	0.0913174612006791	Myofibroblast_Mesothelium	other
FGF2	FGFR4	0.0566297863979028	Muscle	0.162423558544809	Fibroblasts	other
GAS6	TYRO3	0.0937671098773105	Fibroblasts	0.0978165021863523	Muscle	other
HBEGF	EGFR	0.109231592158566	Epithelial	0.0839327953163767	Pericytes	other
WNT2B	FZD1	0.141088381866062	Fibroblasts	0.0648849258355159	Endothelial	other
IGF1	IGF1R	0.0528702668134142	Fibroblasts	0.173069537232178	Neural	other
WNT2B	FZD4	0.176186594347063	Myofibroblast_Mesothelium	0.0519245974814272	Fibroblasts	other
ARTN	GFRA3	0.070440085403433	Neural	0.129856863474924	Neural	other
NRG2	ERBB2	0.0675612243249855	Neural	0.135210594401558	Neural	other
IL1B	IL1R1	0.0657786581527499	Fibroblasts	0.13865688042866	Myofibroblast_Mesothelium	other
PTN	SDC4	0.158756679010457	Epithelial	0.0574337537356593	Immune	other
FGF2	FGFR4	0.0559790784820622	Neural	0.162423558544809	Fibroblasts	other
WNT2B	FZD7	0.141088381866062	Fibroblasts	0.0644308608421434	Epithelial	other
IGF1	IGF1R	0.0531789277279892	Muscle	0.170775237900772	Epithelial	other
WNT2B	FZD7	0.0489762623563097	Epithelial	0.185113112223594	Fibroblasts	other
FGF2	FGFR1	0.0511201788938396	Fibroblasts	0.176729449045044	Pericytes	other
IGF1	IGF1R	0.0528702668134142	Fibroblasts	0.170775237900772	Epithelial	other
EDN1	EDNRB	0.131896443805652	Neural	0.06809528983573	Pericytes	other
BTC	ERBB2	0.0663113860162499	Muscle	0.135210594401558	Neural	other
NRG2	ERBB2	0.0546905891371274	Myofibroblast_Mesothelium	0.163605130141535	Pericytes	other
THRB	PARD3	0.0435659265420232	Fibroblasts	0.20508264749071	Pericytes	other
WNT5A	FZD4	0.126789893645246	Myofibroblast_Mesothelium	0.0704579446968947	Muscle	other
THRB	PARD3	0.0683921222195791	Myofibroblast_Mesothelium	0.130453844652837	Fibroblasts	other
THRB	PARD3	0.0683921222195791	Myofibroblast_Mesothelium	0.130313670840592	Muscle	other
HBEGF	ERBB4	0.109231592158566	Epithelial	0.0812670222943488	Neural	other
HBEGF	ERBB2	0.138734899846933	Neural	0.0639104021173521	Endothelial	other
WNT2B	FZD1	0.0489762623563097	Epithelial	0.180800850531363	Pericytes	other
GAS6	TYRO3	0.0738240577791316	Muscle	0.11962354705509	Myofibroblast_Mesothelium	other
SMS	SSR1	0.0496986601806683	Immune	0.177335777898178	Endothelial	other
WNT2B	LRP5	0.141088381866062	Fibroblasts	0.0623836349312454	Neural	other
HBEGF	ERBB2	0.109231592158566	Epithelial	0.0805316644725798	Immune	other
EDN1	EDNRB	0.111593292138552	Muscle	0.0787439642207964	Fibroblasts	other
NRG1	ERBB3	0.100307467364405	Myofibroblast_Mesothelium	0.0874103173984837	Fibroblasts	other
WNT2B	FZD6	0.0541826919461885	Muscle	0.161771101694271	Endothelial	other
WNT2B	FZD2	0.0541826919461885	Muscle	0.161014521060172	Myofibroblast_Mesothelium	other
IGF2	IGF1R	0.0657357624970952	Endothelial	0.132659669610866	Myofibroblast_Mesothelium	other
IGF1	IGF1R	0.0812754410612309	Immune	0.107229572928711	Pericytes	other
WNT2B	LRP5	0.0646602037746012	Endothelial	0.134553832271325	Endothelial	other
WNT2B	FZD2	0.0541826919461885	Muscle	0.160496068425404	Muscle	other
EDN1	EDNRB	0.127516465505862	Pericytes	0.06809528983573	Pericytes	other
WNT2B	FZD5	0.176186594347063	Myofibroblast_Mesothelium	0.0491522119582323	Pericytes	other
WNT6	FZD8	0.1011188072032	Pericytes	0.0854970617466525	Neural	other
HBEGF	ERBB2	0.0637953955368621	Myofibroblast_Mesothelium	0.135210594401558	Neural	other
WNT2B	FZD2	0.0541826919461885	Muscle	0.159127806661175	Fibroblasts	other
WNT5B	FZD8	0.0652443236902587	Fibroblasts	0.13171302563067	Myofibroblast_Mesothelium	other
IGF2	IGF1R	0.0801362308714711	Epithelial	0.107229572928711	Pericytes	other
WNT2B	FZD1	0.176186594347063	Myofibroblast_Mesothelium	0.0487549549279088	Epithelial	other
IGF1	IGF1R	0.0812754410612309	Immune	0.105646385192834	Fibroblasts	other
AREG	EGFR	0.10228353782607	Myofibroblast_Mesothelium	0.0839327953163767	Pericytes	other
WNT2B	FZD5	0.0489762623563097	Epithelial	0.174826114436064	Epithelial	other
BTC	ERBB2	0.0633115829692202	Neural	0.135210594401558	Neural	other
FGF2	FGFR4	0.0525555042074512	Myofibroblast_Mesothelium	0.162423558544809	Fibroblasts	other
WNT2B	FZD8	0.0646602037746012	Endothelial	0.13171302563067	Myofibroblast_Mesothelium	other
GAS6	TYRO3	0.0986509374832789	Neural	0.0863179428420711	Pericytes	other
FGF7	FGFR1	0.0292043731860517	Immune	0.291413948610675	Muscle	other
BMP8B	BMPR2	0.0951105592519254	Neural	0.0893118528781019	Epithelial	other
WNT2B	FZD8	0.176186594347063	Myofibroblast_Mesothelium	0.0481955480622876	Pericytes	other
BMP7	BMPR2	0.0366437654970688	Immune	0.231304010057697	Muscle	other
WNT5B	FZD7	0.0652443236902587	Fibroblasts	0.129794403708222	Pericytes	other
IGF2	IGF1R	0.0801362308714711	Epithelial	0.105646385192834	Fibroblasts	other
FGF7	FGFR2	0.0577381455415993	Neural	0.146505619136431	Myofibroblast_Mesothelium	other
GDF6	BMPR2	0.0487214718723151	Fibroblasts	0.17361108082415	Pericytes	other
BMP5	ACVR1	0.171421881466048	Pericytes	0.0493431336878827	Neural	other
CTF1	LIFR	0.0451556986604302	Myofibroblast_Mesothelium	0.186555264722269	Myofibroblast_Mesothelium	other
WNT5A	FZD3	0.126789893645246	Myofibroblast_Mesothelium	0.0663534599330476	Myofibroblast_Mesothelium	other
WNT2B	FZD7	0.0541826919461885	Muscle	0.154920711633227	Myofibroblast_Mesothelium	other
AREG	EGFR	0.100002286213428	Pericytes	0.0839327953163767	Pericytes	other
WNT2B	FZD7	0.0646602037746012	Endothelial	0.129794403708222	Pericytes	other
HBEGF	ERBB2	0.0511901394638585	Fibroblasts	0.163605130141535	Pericytes	other
EDN1	EDNRA	0.161800804916062	Fibroblasts	0.0516862472796439	Neural	other
EDN1	EDNRA	0.100735778471483	Immune	0.0828252772723631	Muscle	other
WNT2B	LRP5	0.0541826919461885	Muscle	0.153447156529436	Muscle	other
FGF2	FGFR4	0.0511201788938396	Fibroblasts	0.162423558544809	Fibroblasts	other
FGF2	FGFR2	0.0566297863979028	Muscle	0.146505619136431	Myofibroblast_Mesothelium	other
AREG	ERBB2	0.10228353782607	Myofibroblast_Mesothelium	0.0805316644725798	Immune	other
BMP5	BMPR2	0.047392289408135	Fibroblasts	0.17361108082415	Pericytes	other
WNT5A	FZD1	0.126789893645246	Myofibroblast_Mesothelium	0.0648849258355159	Endothelial	other
WNT5B	FZD1	0.0652443236902587	Fibroblasts	0.125795893865488	Muscle	other
FGF2	FGFR2	0.0559790784820622	Neural	0.146505619136431	Myofibroblast_Mesothelium	other
IGF2	IGF1R	0.0617698705876817	Pericytes	0.132659669610866	Myofibroblast_Mesothelium	other
WNT5A	FZD7	0.126789893645246	Myofibroblast_Mesothelium	0.0644308608421434	Epithelial	other
LIF	LIFR	0.0673858741003281	Epithelial	0.121169601294052	Fibroblasts	other
NRG1	ERBB4	0.100307467364405	Myofibroblast_Mesothelium	0.0812670222943488	Neural	other
WNT2B	FZD1	0.0646602037746012	Endothelial	0.125795893865488	Muscle	other
BMP4	BMPR2	0.240911505889321	Fibroblasts	0.0337247461789048	Immune	other
AREG	EGFR	0.0966219866899834	Fibroblasts	0.0839327953163767	Pericytes	other
WNT5A	FZD7	0.0437503726747756	Fibroblasts	0.185113112223594	Fibroblasts	other
GAS6	TYRO3	0.0937671098773105	Fibroblasts	0.0863179428420711	Pericytes	other
IGF1	IGF1R	0.0812754410612309	Immune	0.0995434074085	Muscle	other
NRG1	ERBB2	0.100307467364405	Myofibroblast_Mesothelium	0.0805316644725798	Immune	other
AREG	ERBB2	0.100002286213428	Pericytes	0.0805316644725798	Immune	other
WNT5B	FZD8	0.0608451648473839	Muscle	0.13171302563067	Myofibroblast_Mesothelium	other
LIF	LIFR	0.0673858741003281	Epithelial	0.118778068007429	Pericytes	other
IGF2	IGF1R	0.0801362308714711	Epithelial	0.0995434074085	Muscle	other
EDN3	EDNRB	0.0315201632566363	Immune	0.251878087470282	Epithelial	other
EDN1	EDNRB	0.100735778471483	Immune	0.0787439642207964	Fibroblasts	other
WNT2B	FZD6	0.0489762623563097	Epithelial	0.161771101694271	Endothelial	other
GDNF	GFRA1	0.211712316409652	Muscle	0.0373706382461227	Immune	other
WNT5A	FZD1	0.0437503726747756	Fibroblasts	0.180800850531363	Pericytes	other
EREG	ERBB2	0.0483422071755449	Muscle	0.163605130141535	Pericytes	other
WNT2B	LRP5	0.0646602037746012	Endothelial	0.122312965667802	Myofibroblast_Mesothelium	other
WNT5B	FZD7	0.0608451648473839	Muscle	0.129794403708222	Pericytes	other
WNT2B	FZD2	0.0489762623563097	Epithelial	0.161014521060172	Myofibroblast_Mesothelium	other
GAS6	TYRO3	0.0738240577791316	Muscle	0.106569990972992	Epithelial	other
PTN	SDC1	0.18782730202359	Immune	0.0418614234474515	Fibroblasts	other
WNT2B	FZD2	0.0489762623563097	Epithelial	0.160496068425404	Muscle	other
GAS6	TYRO3	0.0652475097700233	Myofibroblast_Mesothelium	0.11962354705509	Myofibroblast_Mesothelium	other
WNT2B	FZD2	0.0489762623563097	Epithelial	0.159127806661175	Fibroblasts	other
AREG	ERBB2	0.0966219866899834	Fibroblasts	0.0805316644725798	Immune	other
WNT6	FZD2	0.1011188072032	Pericytes	0.0769182160005677	Pericytes	other
PTN	SDC3	0.18782730202359	Immune	0.0414005348857116	Epithelial	other
WNT2B	FZD5	0.141088381866062	Fibroblasts	0.0551019442598321	Neural	other
BMP7	BMPR2	0.0447235889085275	Epithelial	0.17361108082415	Pericytes	other
IGF1	IGF1R	0.0812754410612309	Immune	0.0954280021492726	Immune	other
BTC	EGFR	0.0663113860162499	Muscle	0.116666629107212	Myofibroblast_Mesothelium	other
GDF6	BMPR2	0.0487214718723151	Fibroblasts	0.158496015668603	Fibroblasts	other
BMP8B	ACVR1	0.0951105592519254	Neural	0.0810594754298522	Fibroblasts	other
FGF2	FGFR2	0.0525555042074512	Myofibroblast_Mesothelium	0.146505619136431	Myofibroblast_Mesothelium	other
WNT5B	FZD3	0.0652443236902587	Fibroblasts	0.117792966981322	Neural	other
BMP7	BMPR2	0.0366437654970688	Immune	0.209608015782947	Neural	other
WNT5B	FZD1	0.0608451648473839	Muscle	0.125795893865488	Muscle	other
EREG	EGFR	0.0911384638609427	Immune	0.0839327953163767	Pericytes	other
WNT5A	FZD5	0.0437503726747756	Fibroblasts	0.174826114436064	Epithelial	other
IGF2	IGF1R	0.0801362308714711	Epithelial	0.0954280021492726	Immune	other
VIP	VIPR2	0.0967083675114686	Endothelial	0.0790739980358585	Pericytes	other
WNT6	FZD8	0.1011188072032	Pericytes	0.0755539384951293	Fibroblasts	other
WNT2B	FZD3	0.0646602037746012	Endothelial	0.117792966981322	Neural	other
WNT2B	FZD2	0.141088381866062	Fibroblasts	0.0539714957683075	Neural	other
EDN1	EDNRB	0.111593292138552	Muscle	0.06809528983573	Pericytes	other
WNT2B	FZD7	0.0489762623563097	Epithelial	0.154920711633227	Myofibroblast_Mesothelium	other
THRB	PARD3	0.0683921222195791	Myofibroblast_Mesothelium	0.110353064430117	Neural	other
WNT2B	LRP5	0.0489762623563097	Epithelial	0.153447156529436	Muscle	other
BMP5	BMPR2	0.047392289408135	Fibroblasts	0.158496015668603	Fibroblasts	other
NRG1	ERBB3	0.100307467364405	Myofibroblast_Mesothelium	0.0747425424199917	Muscle	other
IL1B	IL1R1	0.0540549003994684	Neural	0.13865688042866	Myofibroblast_Mesothelium	other
VIP	VIPR2	0.0967083675114686	Endothelial	0.0774487199018755	Fibroblasts	other
FGF2	FGFR2	0.0511201788938396	Fibroblasts	0.146505619136431	Myofibroblast_Mesothelium	other
WNT2B	FZD3	0.141088381866062	Fibroblasts	0.0530579058801896	Muscle	other
CTF1	LIFR	0.0400772461032517	Muscle	0.186555264722269	Myofibroblast_Mesothelium	other
WNT6	FZD8	0.1011188072032	Pericytes	0.0737046378860766	Endothelial	other
AREG	EGFR	0.0887837147950667	Endothelial	0.0839327953163767	Pericytes	other
HBEGF	EGFR	0.0637953955368621	Myofibroblast_Mesothelium	0.116666629107212	Myofibroblast_Mesothelium	other
WNT6	FZD2	0.1011188072032	Pericytes	0.0733837947857204	Immune	other
EREG	ERBB4	0.0911384638609427	Immune	0.0812670222943488	Neural	other
NRG2	ERBB2	0.0546905891371274	Myofibroblast_Mesothelium	0.135210594401558	Neural	other
BTC	EGFR	0.0633115829692202	Neural	0.116666629107212	Myofibroblast_Mesothelium	other
WNT6	FZD4	0.1011188072032	Pericytes	0.0729528889358879	Pericytes	other
FGF9	FGFR2	0.0677715603764501	Epithelial	0.108714675123552	Fibroblasts	other
EDN1	EDNRA	0.142510625417897	Myofibroblast_Mesothelium	0.0516862472796439	Neural	other
